OTUs	PJset	GLCH4	GLH1	GLset	PJCH3	GLCH2	GLCH3	PJCH4	PPCH4	PPCH2	PPH1	PPset	PJH1	PJCH2
SH128886.06FU_JN899363_refs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0
SH381137.06FU_AF444319_refs	1.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	4.0	2.0	12.0	2.0	0.0
SH193635.06FU_AF033448_reps	2.0	0.0	2.0	0.0	16.0	3.0	0.0	1.0	26.0	7.0	24.0	1.0	3.0	2.0
SH208018.06FU_GU083078_reps	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	56.0	0.0	0.0
SH200844.06FU_EU784300_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	15.0	5.0	0.0	0.0
SH207009.06FU_FJ025351_reps	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH207022.06FU_KC867873_reps	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH225659.06FU_DQ286766_reps	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH202167.06FU_UDB004144_reps	0.0	11.0	0.0	6.0	0.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH218734.06FU_AB520684_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SH189787.06FU_HQ211706_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
SH234966.06FU_KC311502_reps	1.0	0.0	0.0	0.0	123.0	0.0	0.0	3.0	23.0	43.0	28.0	14.0	5.0	2.0
SH191583.06FU_GQ999410_reps	5.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	9.0	0.0	2.0	1.0
SH219469.06FU_AF310978_reps	46.0	52.0	3.0	9.0	8.0	8.0	23.0	1.0	1.0	7.0	0.0	0.0	4.0	1.0
SH216421.06FU_DQ068996_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0
SH196930.06FU_AY428780_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SH216422.06FU_JX974734_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	10.0	5.0	10.0	0.0	0.0
SH190493.06FU_HM007080_reps	3.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	5.0
SH194665.06FU_DQ420828_reps	30.0	0.0	14.0	3.0	20.0	3.0	1.0	0.0	12.0	10.0	0.0	3.0	1.0	6.0
SH236630.06FU_EU563530_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
SH238036.06FU_AF373058_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	8.0	1.0	0.0	0.0
SH230210.06FU_JF747083_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	13.0	0.0	0.0	0.0
SH230666.06FU_HF546372_reps	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
SH225340.06FU_DQ420806_reps	109.0	96.0	20.0	61.0	313.0	18.0	29.0	21.0	4.0	4.0	1.0	6.0	2.0	5.0
SH197707.06FU_FJ440917_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0
SH194657.06FU_DQ420831_reps	43.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	33.0	0.0
SH229737.06FU_AY843070_reps	17.0	1.0	0.0	0.0	3.0	0.0	0.0	3.0	1.0	2.0	1.0	0.0	0.0	1.0
SH195382.06FU_JF433018_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
SH213476.06FU_DQ309109_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SH223880.06FU_JX523620_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SH237736.06FU_JX984565_reps	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH216929.06FU_AM924150_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0	3.0	0.0	0.0	0.0
SH202734.06FU_UDB007956_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
SH204505.06FU_AM114025_reps	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0
SH233951.06FU_EU516923_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SH226462.06FU_JX042827_reps	0.0	8.0	0.0	0.0	1.0	0.0	4.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0
SH213478.06FU_AY606284_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SH234921.06FU_JX537970_reps	0.0	1.0	0.0	0.0	0.0	21.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
SH189798.06FU_HQ211713_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	5.0	0.0	0.0
SH190471.06FU_AY510416_reps	5.0	0.0	0.0	0.0	10.0	2.0	0.0	1.0	0.0	3.0	0.0	2.0	0.0	2.0
SH201041.06FU_AY627832_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	0.0	0.0	0.0
SH204528.06FU_JN194904_reps	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH211065.06FU_AB734440_reps	108.0	1.0	3.0	0.0	57.0	0.0	0.0	16.0	2.0	6.0	7.0	7.0	64.0	33.0
SH226965.06FU_EU826901_reps	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH197550.06FU_HE820890_reps	2.0	3.0	2.0	0.0	6.0	1.0	1.0	0.0	8.0	6.0	6.0	2.0	0.0	8.0
SH229255.06FU_FJ150883_reps	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH196128.06FU_HQ108015_reps	2.0	0.0	0.0	0.0	7.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	1.0
SH211895.06FU_HM536094_refs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
SH202592.06FU_UDB016370_refs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SH213480.06FU_KC876256_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
SH223287.06FU_GU055550_reps	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH191584.06FU_JX507654_reps	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0
SH238738.06FU_GU054219_reps	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	7.0	0.0	1.0	0.0	0.0
SH234046.06FU_GU065473_reps	13.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0
SH197001.06FU_AF444321_refs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SH204461.06FU_FR750106_reps	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SH196654.06FU_HG328078_reps	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0
SH222155.06FU_HM122781_reps	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH211073.06FU_KC965293_reps	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH304147.06FU_JN899378_refs	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0
SH214830.06FU_EF601636_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0
SH215326.06FU_AF038320_reps	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH213479.06FU_GU998571_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
SH204736.06FU_GU817162_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SH231203.06FU_AF145317_refs	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	7.0	0.0	1.0	0.0	0.0
SH190491.06FU_DQ468032_reps	0.0	13.0	0.0	19.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH223312.06FU_AF444338_refs	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH213210.06FU_HQ850369_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
SH190506.06FU_GU911095_reps	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH230591.06FU_FM865598_refs	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH207012.06FU_GU581230_reps	36.0	279.0	12.0	5.0	12.0	6.0	24.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SH217982.06FU_JX489780_reps	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0
SH230090.06FU_FN397403_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	16.0	0.0	0.0
SH195860.06FU_GQ892607_reps	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH201068.06FU_DQ132832_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0
SH208254.06FU_KC694155_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	50.0	0.0	0.0
SH207406.06FU_HQ211781_reps	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
SH130728.06FU_EF591743_refs	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH298278.06FU_JN943356_refs	14.0	9.0	0.0	0.0	80.0	2.0	2.0	0.0	2.0	6.0	2.0	2.0	15.0	3.0
SH197595.06FU_AY969488_reps	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH263232.06FU_GU237888_refs	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SH229758.06FU_AY969453_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	7.0	0.0	0.0
SH201724.06FU_HQ331450_refs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SH230694.06FU_GU553333_reps	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH228892.06FU_EU490099_reps	341.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH240998.06FU_EU016677_reps	8.0	2.0	0.0	0.0	18.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0
SH194649.06FU_JQ691628_reps	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH200369.06FU_GQ850443_refs	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SH263298.06FU_GU237767_refs	6.0	34.0	2.0	6.0	1.0	8.0	2.0	4.0	0.0	1.0	0.0	0.0	0.0	3.0
SH191589.06FU_JX845301_reps	7.0	0.0	0.0	0.0	13.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	9.0	1.0
SH206982.06FU_KF251164_refs	4.0	8.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH208259.06FU_JF300415_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SH234931.06FU_EF159477_reps	70.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	14.0
SH263200.06FU_FJ426982_refs	0.0	17.0	7.0	30.0	0.0	26.0	15.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0
SH204753.06FU_DQ182441_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	18.0	0.0	135.0	0.0	0.0
SH263211.06FU_GU237881_refs	6.0	35.0	4.0	31.0	11.0	6.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0
SH239324.06FU_EU002882_reps	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH206630.06FU_EF159392_reps	243.0	87.0	120.0	21.0	23.0	17.0	60.0	12.0	4.0	9.0	2.0	7.0	9.0	10.0
SH234936.06FU_JX280875_reps	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SH204741.06FU_FJ237108_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
SH105498.06FU_FJ150875_refs	561.0	128.0	172.0	31.0	76.0	27.0	108.0	13.0	16.0	9.0	2.0	7.0	14.0	28.0
SH191171.06FU_AF377140_reps	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	9.0
SH216938.06FU_DQ421203_reps	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH228365.06FU_JX270370_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SH238426.06FU_FJ552991_reps	7.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0
SH217319.06FU_HQ108011_reps	0.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH212099.06FU_JX043062_reps	264.0	45.0	0.0	411.0	3.0	0.0	6.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0
SH235509.06FU_HM136653_reps	52.0	2.0	0.0	1.0	15.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
SH220881.06FU_JX001617_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SH219472.06FU_DQ682580_reps	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH226452.06FU_JQ759642_reps	21.0	43.0	2.0	20.0	0.0	7.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SH210377.06FU_AY843179_reps	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	24.0	0.0	0.0
SH204538.06FU_FJ588511_reps	0.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH229460.06FU_JX268527_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SH227424.06FU_AM901681_reps	17.0	0.0	0.0	0.0	90.0	0.0	0.0	9.0	0.0	5.0	0.0	0.0	0.0	7.0
SH224875.06FU_AB859762_reps	14.0	16.0	4.0	2.0	34.0	13.0	2.0	0.0	2.0	5.0	1.0	1.0	0.0	4.0
SH203825.06FU_KC965213_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0
SH239131.06FU_HQ630286_refs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SH227213.06FU_EU977293_reps	33.0	92.0	478.0	13.0	2.0	3.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SH224826.06FU_JX868722_reps	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH209801.06FU_AM901972_reps	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH208266.06FU_JF300464_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SH217746.06FU_HQ157935_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SH221644.06FU_JX042915_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SH255307.06FU_GU237862_refs	0.0	7.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SH214362.06FU_HM162331_reps	3.0	3.0	0.0	0.0	85.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH239346.06FU_DQ421074_reps	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	2.0	0.0
SH222613.06FU_KC771511_reps	5.0	5.0	1.0	0.0	9.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0
SH235928.06FU_JF908541_refs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
SH274904.06FU_AY706329_refs	1.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	1.0
SH210651.06FU_JX978249_reps	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH190488.06FU_KC438384_reps	4.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	14.0
SH200581.06FU_JF912482_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SH223087.06FU_GU721783_reps	14.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SH231236.06FU_JX043154_reps	0.0	280.0	18.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SH226962.06FU_EU480038_reps	5.0	3.0	1.0	0.0	0.0	1.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
SH212994.06FU_GQ922553_reps	0.0	0.0	0.0	7.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH197594.06FU_HE820817_reps	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH236640.06FU_HM037650_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0
SH222869.06FU_EU888913_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
SH217313.06FU_EU480242_reps	21.0	3.0	7.0	0.0	126.0	3.0	13.0	16.0	2.0	7.0	2.0	7.0	1.0	6.0
SH215321.06FU_AF038331_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SH227569.06FU_FN868153_reps	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SH218730.06FU_AF444423_refs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
SH217382.06FU_DQ993639_reps	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0
SH207407.06FU_AF393719_reps	2.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
SH212836.06FU_AM260886_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	0.0	1.0	0.0	0.0
SH226464.06FU_KC965141_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
SH208272.06FU_JN859269_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
SH228828.06FU_JN198528_reps	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
SH204517.06FU_JX276909_reps	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
SH205040.06FU_AB828215_reps	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH204433.06FU_JN194881_reps	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH206981.06FU_KF251194_reps	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH196127.06FU_GU054203_reps	11.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0
SH223243.06FU_AF444397_refs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SH201682.06FU_JX276046_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
SH206219.06FU_AY387144_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
SH220732.06FU_HQ847007_reps	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH201056.06FU_GU981608_reps	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	4.0	3.0	1.0	0.0	0.0	1.0
SH222312.06FU_FJ553022_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	3.0	3.0	50.0	0.0	0.0
SH194653.06FU_DQ979774_reps	3.0	4.0	69.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
SH230665.06FU_FJ210603_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SH211757.06FU_AY969642_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SH235991.06FU_AB080952_reps	7.0	28.0	0.0	0.0	2.0	34.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
SH219947.06FU_HQ204743_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	1.0	0.0	0.0
SH217320.06FU_EU144816_reps	0.0	5.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH228283.06FU_AY843164_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SH224898.06FU_AJ437295_reps	4.0	0.0	0.0	0.0	6.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.0	1.0
SH209208.06FU_JN859270_refs	1.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	3.0	0.0	18.0	7.0	1.0	3.0
SH226439.06FU_AY945807_refs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
SH214195.06FU_EU142857_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
SH236517.06FU_DQ117441_reps	29.0	2.0	0.0	0.0	8.0	0.0	2.0	7.0	0.0	0.0	1.0	0.0	2.0	9.0
SH209190.06FU_FR667223_refs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	1.0	0.0	0.0
SH196081.06FU_EF552702_reps	1.0	0.0	0.0	0.0	25.0	1.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0
SH207404.06FU_JQ758572_reps	12.0	0.0	0.0	0.0	26.0	0.0	0.0	1.0	1.0	5.0	0.0	0.0	1.0	0.0
SH263233.06FU_FJ515595_refs	0.0	2.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH226989.06FU_HM239819_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SH113367.06FU_AF388928_refs	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0
SH196334.06FU_AB378530_reps	0.0	1.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0
SH206019.06FU_DQ421215_reps	38.0	15.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0
SH230909.06FU_EU479964_reps	31.0	4.0	4.0	1.0	12.0	2.0	2.0	11.0	1.0	1.0	2.0	0.0	3.0	2.0
SH236629.06FU_AF358233_refs	0.0	0.0	4.0	0.0	0.0	25.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
SH200315.06FU_GQ250406_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
SH204511.06FU_AM495158_reps	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH227106.06FU_AY843185_reps	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SH196338.06FU_JF750392_reps	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
SH207021.06FU_KF251178_reps	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH213206.06FU_KC311508_reps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0
SH210003.06FU_JN195640_reps	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
